playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,ERA,IBB,WP,HBP,BK,BFP,GF,R
tucketj01,2005,1,WAS,NL,1,0,13,0,0,0,0,38,20,9,4,2,5,6.39,0,1,0,0,58,1,9
vazquja01,2005,1,ARI,NL,11,15,33,33,3,1,0,647,223,106,35,46,192,4.42,4,7,5,0,904,0,112
reamebr01,2005,1,OAK,AL,0,0,2,0,0,0,0,17,10,6,2,2,4,9.53,0,1,1,0,29,0,6
ohkato01,2005,1,WAS,NL,4,3,10,9,0,0,0,162,44,20,6,27,17,3.33,1,3,1,0,231,0,23
pavanca01,2005,1,NYA,AL,4,6,17,17,1,1,0,300,129,53,17,18,56,4.77,1,2,8,1,442,0,66
ohkato01,2005,2,MIL,NL,7,6,22,20,1,1,0,379,145,61,16,28,81,4.35,4,5,2,0,543,0,65
hergema01,2005,1,SFN,NL,1,1,21,0,0,0,0,63,23,11,2,7,6,4.71,1,0,0,0,90,5,11
chenbr01,2005,1,BAL,AL,13,10,34,32,1,0,0,592,187,84,33,63,133,3.83,0,2,9,1,832,0,94
downssc01,2005,1,TOR,AL,4,3,26,13,0,0,0,282,93,45,12,34,75,4.31,0,3,5,0,407,0,49
eischjo01,2005,1,WAS,NL,2,1,57,0,0,0,0,109,34,13,1,19,30,3.22,7,5,6,1,168,14,14
hergema01,2005,2,ARI,NL,0,0,7,0,0,0,0,24,12,12,4,5,3,13.5,0,0,1,0,42,2,12
romerjc01,2005,1,MIN,AL,4,3,68,0,0,0,0,171,50,22,6,39,48,3.47,8,1,6,1,264,11,26
armasto02,2005,1,WAS,NL,7,7,19,19,0,0,0,304,100,56,16,54,59,4.97,4,6,5,2,452,0,57
santajo01,2005,1,MIN,AL,16,7,33,33,3,2,0,695,180,74,22,45,238,2.87,1,8,1,0,910,0,77
rincoju01,2005,1,MIN,AL,6,6,75,0,0,0,0,231,63,21,2,30,84,2.45,3,5,3,1,319,18,26
lohseky01,2005,1,MIN,AL,9,13,31,30,0,0,0,536,211,83,22,44,86,4.18,5,4,9,1,769,1,85
radkebr01,2005,1,MIN,AL,9,12,31,31,3,1,0,602,214,90,33,23,117,4.04,1,2,7,0,831,0,98
miltoer01,2005,1,CIN,NL,8,15,34,34,0,0,0,559,237,134,40,52,123,6.47,2,8,7,0,855,0,141
maysjo01,2005,1,MIN,AL,6,10,31,26,1,1,0,468,203,98,23,41,59,5.65,1,4,3,0,690,1,109
kinnema01,2005,1,SFN,NL,2,0,5,1,0,0,0,36,18,8,2,6,3,6,0,0,1,0,55,1,8
hawkila01,2005,2,SFN,NL,1,4,45,0,0,0,2,112,40,17,3,17,30,4.1,3,1,0,0,167,9,18
hawkila01,2005,1,CHN,NL,1,4,21,0,0,0,4,57,18,7,4,7,13,3.32,0,0,0,0,80,12,9
guarded01,2005,1,SEA,AL,2,3,58,0,0,0,36,169,52,17,7,15,48,2.72,3,1,0,0,238,55,23
wrighja01,2005,1,COL,NL,8,16,34,27,0,0,0,514,201,104,22,81,101,5.46,4,2,15,2,782,1,119
foxch02,2005,1,CHN,NL,0,0,11,0,0,0,1,24,8,6,2,8,11,6.75,0,0,0,0,38,4,6
glynnry01,2005,1,OAK,AL,0,4,5,3,0,0,0,51,24,13,5,7,15,6.88,0,0,0,0,82,2,16
kingra01,2005,1,SLN,NL,4,4,77,0,0,0,0,120,46,15,4,16,23,3.38,0,1,3,0,177,18,17
ruschgl01,2005,1,CHN,NL,9,8,46,19,1,1,0,436,175,73,14,53,111,4.52,8,1,1,1,655,6,79
sheetbe01,2005,1,MIL,NL,10,9,22,22,3,0,0,470,142,58,19,25,141,3.33,1,7,2,0,633,0,66
vizcalu01,2005,1,CHA,AL,6,5,65,0,0,0,0,210,74,29,8,29,43,3.73,6,3,2,0,305,20,30
dejeami01,2005,1,NYN,NL,3,1,28,0,0,0,0,77,36,18,3,18,17,6.31,2,2,1,0,131,12,19
dejeami01,2005,2,COL,NL,2,3,38,0,0,0,0,110,26,13,0,12,35,3.19,1,3,2,0,151,7,14
delosva01,2005,1,FLO,NL,1,2,27,0,0,0,0,66,25,15,4,12,16,6.14,3,4,2,0,103,5,15
quantpa01,2005,2,SDN,NL,1,1,22,0,0,0,0,95,37,12,2,2,24,3.41,1,0,1,0,132,7,13
quantpa01,2005,3,FLO,NL,0,1,6,0,0,0,0,16,8,5,1,5,1,8.44,0,0,0,0,28,2,7
quantpa01,2005,1,NYA,AL,1,0,22,0,0,0,0,96,48,24,5,7,11,6.75,2,0,2,1,149,6,24
perezod01,2005,1,LAN,NL,7,8,19,19,0,0,0,326,109,55,13,28,74,4.56,2,3,0,0,453,0,59
nomohi01,2005,1,TBA,AL,5,8,19,19,0,0,0,302,127,81,16,51,59,7.24,2,3,2,0,472,0,82
mulhote01,2005,1,MIN,AL,0,2,49,0,0,0,0,177,61,28,6,17,18,4.27,4,3,2,1,246,26,30
ishiika01,2005,1,NYN,NL,3,9,19,16,0,0,0,273,87,52,13,49,53,5.14,3,2,3,0,399,0,59
gagneer01,2005,1,LAN,NL,1,0,14,0,0,0,8,40,10,4,2,3,22,2.7,0,3,0,0,53,13,4
carragi01,2005,1,LAN,NL,7,4,72,0,0,0,0,227,65,33,6,38,56,3.93,5,4,6,0,326,18,35
brownke01,2005,1,NYA,AL,4,7,13,13,0,0,0,220,107,53,5,19,50,6.5,1,6,7,0,346,0,57
suppaje01,2005,1,SLN,NL,16,10,32,32,0,0,0,583,206,77,24,63,114,3.57,1,6,7,1,834,0,93
shousbr01,2005,1,TEX,AL,3,2,64,0,0,0,0,160,55,31,7,18,35,5.23,4,2,3,0,233,12,37
mayda02,2005,1,SDN,NL,1,3,22,8,0,0,0,178,73,37,10,20,32,5.61,1,0,0,0,264,9,38
mayda02,2005,2,NYA,AL,0,1,2,1,0,0,0,21,14,13,4,3,3,16.71,0,0,0,0,38,0,13
macdomi01,2005,1,KCA,AL,5,6,68,0,0,0,21,211,69,26,6,24,72,3.33,2,6,3,1,298,53,32
hernaro01,2005,1,NYN,NL,8,6,67,0,0,0,4,209,57,20,5,28,61,2.58,4,4,2,0,291,20,20
grimsja01,2005,1,BAL,AL,1,2,22,0,0,0,0,66,24,14,5,9,10,5.73,2,1,0,0,93,9,15
fieldna01,2005,1,KCA,AL,0,0,7,0,0,0,0,20,13,7,1,5,4,9.45,2,1,0,0,35,3,7
byrdpa01,2005,1,LAA,AL,12,11,31,31,2,1,0,613,216,85,22,28,102,3.74,1,1,7,0,842,0,95
affelje01,2005,1,KCA,AL,0,2,49,0,0,0,0,149,56,29,3,29,39,5.26,2,5,0,0,232,13,35
wagnebi02,2005,1,PHI,NL,4,3,75,0,0,0,38,233,45,13,6,20,87,1.51,2,3,3,1,297,70,17
stoneri01,2005,1,CIN,NL,0,0,23,0,0,0,0,92,48,23,8,7,15,6.75,2,2,2,0,143,4,24
redditi01,2005,1,SDN,NL,0,5,9,6,0,0,0,89,40,30,7,13,17,9.1,1,1,2,0,143,0,35
redditi01,2005,2,NYA,AL,0,1,1,1,0,0,0,3,4,6,0,4,2,54,0,0,0,0,11,0,6
puffebr01,2005,1,SFN,NL,0,0,3,0,0,0,0,21,9,8,2,2,1,10.29,0,0,0,0,31,2,8
oswalro01,2005,1,HOU,NL,20,12,35,35,4,1,0,725,243,79,18,48,184,2.94,3,5,8,1,1002,0,85
nitkocj01,2005,1,WAS,NL,0,0,7,0,0,0,0,10,5,3,0,2,2,8.1,0,0,0,0,17,0,3
millewa04,2005,1,BOS,AL,4,4,16,16,0,0,0,273,96,50,8,47,64,4.95,0,6,3,0,414,0,53
linebsc01,2005,1,SDN,NL,8,1,73,0,0,0,1,221,55,15,4,23,70,1.83,4,3,0,0,288,17,17
frankwa01,2005,1,NYA,AL,0,1,13,0,0,0,0,38,11,9,1,8,10,6.39,0,0,1,0,57,2,12
lidgebr01,2005,1,HOU,NL,4,4,70,0,0,0,42,212,58,18,5,23,103,2.29,1,8,3,0,291,65,21
doteloc01,2005,1,OAK,AL,1,2,15,0,0,0,7,46,10,6,2,11,16,3.52,2,1,0,0,65,13,6
brocado01,2005,1,TEX,AL,5,3,61,0,0,0,1,220,90,45,2,34,61,5.52,3,4,4,0,344,13,48
tejermi01,2005,1,TEX,AL,0,0,3,0,0,0,0,6,5,3,1,1,2,13.5,0,1,1,0,13,1,3
tavarju01,2005,1,SLN,NL,2,3,74,0,0,0,4,197,68,25,6,19,47,3.43,4,1,8,0,278,16,28
pennybr01,2005,1,LAN,NL,7,9,29,29,1,0,0,526,185,76,17,41,122,3.9,2,3,3,0,738,0,78
loopebr01,2005,1,NYN,NL,4,7,60,0,0,0,28,178,65,26,7,22,27,3.94,3,1,5,0,271,54,31
grillja01,2005,1,DET,AL,1,1,3,2,0,0,0,48,14,6,1,6,5,3.38,0,0,0,0,63,0,6
dempsry01,2005,1,CHN,NL,5,3,63,6,0,0,33,276,83,32,4,49,89,3.13,7,4,4,0,401,53,35
darenvi01,2005,1,DET,AL,1,1,22,0,0,0,0,67,24,7,2,7,9,2.82,2,0,0,0,96,4,7
burneaj01,2005,1,FLO,NL,12,12,32,32,4,2,0,627,184,80,12,79,198,3.44,1,12,7,0,873,0,97
almanar01,2005,1,ARI,NL,0,0,6,0,0,0,0,12,5,1,1,3,2,2.25,0,1,0,0,19,1,1
beckejo02,2005,1,FLO,NL,15,8,29,29,2,1,0,536,153,67,14,58,166,3.38,2,5,7,0,729,0,75
weaveje01,2005,1,LAN,NL,14,11,34,34,3,2,0,672,220,105,35,43,157,4.22,1,2,18,0,930,0,111
walkeja01,2005,1,DET,AL,4,3,66,0,0,0,0,146,49,20,5,13,30,3.7,3,0,2,0,208,11,22
santaju01,2005,1,MIL,NL,3,5,41,0,0,0,1,126,34,21,6,19,49,4.5,4,5,0,0,177,12,21
rodnefe01,2005,1,DET,AL,2,3,39,0,0,0,9,132,39,14,5,17,42,2.86,3,2,2,0,185,26,14
redmama01,2005,1,PIT,NL,5,15,30,30,2,1,0,535,188,97,18,56,101,4.9,3,7,2,3,751,0,100
limajo01,2005,1,KCA,AL,5,16,32,32,1,0,0,506,219,131,31,61,80,6.99,1,5,9,0,780,0,140
moehlbr01,2005,1,FLO,NL,6,12,37,25,0,0,0,475,198,80,16,42,95,4.55,9,1,5,0,696,4,82
bernead01,2005,1,ATL,NL,4,3,36,0,0,0,0,141,61,34,5,12,37,6.51,3,1,4,0,216,12,35
greisse01,2005,1,ATL,NL,0,0,1,1,0,0,0,15,7,2,1,1,2,3.6,0,0,0,0,21,0,2
anderma01,2005,1,COL,NL,0,0,12,0,0,0,0,30,19,14,3,11,4,12.6,0,0,2,0,62,6,17
whiteri01,2005,1,PIT,NL,4,7,71,0,0,0,2,225,90,31,3,29,40,3.72,10,4,4,0,338,23,39
thomsjo01,2005,1,ATL,NL,4,6,17,17,1,0,0,296,111,49,6,28,61,4.47,2,3,2,0,427,0,52
speieju01,2005,1,TOR,AL,3,2,65,0,0,0,0,200,48,19,10,15,56,2.56,1,1,3,1,264,36,20
santovi01,2005,1,MIL,NL,4,13,29,24,1,0,0,425,153,72,20,60,89,4.57,8,7,5,0,640,2,87
reyesde01,2005,1,SDN,NL,3,2,36,1,0,0,0,131,57,25,3,32,35,5.15,2,3,1,1,215,9,30
hamptmi01,2005,1,ATL,NL,5,3,12,12,1,1,0,208,74,27,5,18,27,3.5,0,1,0,0,284,0,28
jennija01,2005,1,COL,NL,6,9,20,20,1,0,0,366,130,68,11,62,75,5.02,4,8,5,0,551,0,73
jonesto02,2005,1,FLO,NL,1,5,68,0,0,0,40,219,61,17,2,14,62,2.1,2,2,3,0,289,55,19
merckke01,2005,1,CIN,NL,3,1,78,0,0,0,4,185,64,25,8,19,45,3.65,4,1,3,0,265,23,27
elartsc01,2005,1,CLE,AL,11,9,31,31,1,0,0,545,189,93,32,48,103,4.61,1,4,6,1,774,0,100
fuentbr01,2005,1,COL,NL,2,5,78,0,0,0,31,223,59,24,6,34,91,2.91,4,8,10,0,321,55,25
wrighja02,2005,1,NYA,AL,5,5,13,13,0,0,0,191,81,43,8,32,34,6.08,1,4,6,0,302,0,51
chacosh01,2005,2,NYA,AL,7,3,14,12,0,0,0,237,66,25,7,30,40,2.85,0,3,6,1,330,0,26
chacosh01,2005,1,COL,NL,1,7,13,12,0,0,0,218,69,33,7,36,39,4.09,4,3,8,0,322,0,33
sabatcc01,2005,1,CLE,AL,15,10,31,31,1,0,0,590,185,88,19,62,161,4.03,1,7,7,0,823,0,92
wickmbo01,2005,1,CLE,AL,0,4,64,0,0,0,45,186,57,17,9,21,41,2.47,3,0,1,1,257,55,17
westbja01,2005,1,CLE,AL,15,15,34,34,2,0,0,632,218,105,19,56,119,4.49,3,3,7,0,895,0,121
riskeda01,2005,1,CLE,AL,3,4,58,0,0,0,1,218,55,25,11,15,48,3.1,0,0,4,0,288,33,28
rincori01,2005,1,OAK,AL,1,1,67,0,0,0,0,112,34,18,7,20,27,4.34,4,1,1,0,162,4,19
dresery01,2005,2,WAS,NL,3,6,11,11,0,0,0,179,66,33,3,22,26,4.98,1,3,5,0,266,0,38
graveda01,2005,2,NYN,NL,0,0,20,0,0,0,0,61,29,13,5,8,12,5.75,1,0,3,0,98,11,17
reitsch01,2005,1,ATL,NL,3,6,76,0,0,0,15,220,79,32,3,14,42,3.93,3,2,0,0,307,37,32
whitega01,2005,1,SLN,NL,0,0,6,0,0,0,0,25,14,2,1,1,1,2.16,1,0,0,0,38,3,2
willisc01,2005,1,CHN,NL,0,0,17,0,0,0,0,43,15,9,3,6,23,5.65,0,4,2,1,65,4,9
baezda01,2005,1,TBA,AL,5,4,67,0,0,0,41,217,66,23,7,30,51,2.86,0,0,2,0,308,64,27
colonba01,2005,1,LAA,AL,21,8,33,33,2,0,0,668,215,86,26,43,157,3.48,0,2,3,1,906,0,93
dresery01,2005,1,TEX,AL,4,6,12,12,1,0,0,209,96,50,5,24,20,6.46,1,1,3,0,317,0,52
graveda01,2005,1,CIN,NL,1,1,20,0,0,0,10,55,30,15,4,12,8,7.36,3,3,0,0,99,18,18
etherse01,2005,1,OAK,AL,1,1,3,3,0,0,0,53,16,13,4,5,10,6.62,0,1,0,1,74,0,13
desseel01,2005,1,LAN,NL,1,2,28,7,0,0,0,197,63,26,6,19,37,3.56,2,1,1,0,277,4,30
dingmcr01,2005,1,DET,AL,2,3,34,0,0,0,4,96,30,13,5,9,24,3.66,0,0,1,0,128,18,14
broweji01,2005,1,SFN,NL,2,1,32,0,0,0,1,91,40,22,5,15,25,6.53,0,2,2,0,144,8,22
almanca01,2005,1,TEX,AL,0,0,6,0,0,0,0,15,10,8,2,7,3,14.4,0,4,1,0,33,2,8
broweji01,2005,2,ATL,NL,1,2,37,0,0,0,0,90,33,14,6,17,28,4.2,3,2,3,0,138,4,14
acevejo01,2005,1,COL,NL,2,4,36,5,0,0,1,192,86,46,13,16,31,6.47,3,0,1,1,292,7,48
woodke02,2005,1,CHN,NL,3,4,21,10,0,0,0,198,52,31,14,26,77,4.23,0,0,2,0,273,4,32
zambrca01,2005,1,CHN,NL,14,6,33,33,2,0,0,670,170,81,21,86,202,3.26,3,7,8,0,909,0,88
priorma01,2005,1,CHN,NL,11,7,27,27,1,0,0,500,143,68,25,59,188,3.67,2,4,4,1,701,0,73
liebejo01,2005,1,PHI,NL,17,13,35,35,1,0,0,655,223,102,33,41,149,4.2,6,3,5,0,912,0,107
mahayro01,2005,1,TEX,AL,0,2,30,0,0,0,1,107,47,27,8,16,30,6.81,1,2,0,0,167,9,28
ohmanwi01,2005,1,CHN,NL,2,2,69,0,0,0,0,130,32,14,6,24,45,2.91,3,6,3,1,187,13,14
gordoto01,2005,1,NYA,AL,5,4,79,0,0,0,2,242,59,23,8,29,69,2.57,4,1,0,1,324,17,25
fasseje01,2005,1,SFN,NL,4,7,48,6,0,0,0,273,92,41,7,31,60,4.05,1,3,0,0,384,11,48
farnsky01,2005,2,ATL,NL,0,0,26,0,0,0,10,82,15,6,4,7,32,1.98,0,1,2,1,103,18,6
farnsky01,2005,1,DET,AL,1,1,46,0,0,0,6,128,29,11,1,20,55,2.32,0,2,1,0,174,16,12
cruzju02,2005,1,OAK,AL,0,3,28,0,0,0,0,98,38,27,5,22,34,7.44,4,3,4,0,159,14,33
alfonan01,2005,1,FLO,NL,1,1,33,0,0,0,0,82,29,15,2,14,16,4.94,4,1,2,0,118,1,15
borowjo01,2005,2,TBA,AL,1,5,32,0,0,0,0,106,26,15,3,11,16,3.82,1,1,0,0,137,4,15
borowjo01,2005,1,CHN,NL,0,0,11,0,0,0,0,33,12,8,5,1,11,6.55,0,0,0,0,47,3,8
clemema01,2005,1,BOS,AL,13,6,32,32,1,0,0,573,192,97,18,68,146,4.57,1,13,16,0,830,0,102
wunscke01,2005,1,LAN,NL,1,1,46,0,0,0,0,71,20,12,2,14,22,4.56,2,2,2,0,105,6,12
glovega01,2005,1,MIL,NL,5,4,15,11,0,0,0,194,74,40,10,20,58,5.57,0,3,2,0,284,1,41
osunaan01,2005,1,WAS,NL,0,0,4,0,0,0,0,7,9,11,2,7,0,42.43,1,0,0,0,23,1,11
marteda01,2005,1,CHA,AL,3,4,66,0,0,0,4,136,45,19,5,33,54,3.77,4,1,3,1,213,15,21
howrybo01,2005,1,CLE,AL,7,4,79,0,0,0,3,219,49,20,4,16,48,2.47,1,0,0,0,277,24,23
gintema01,2005,1,DET,AL,0,1,14,1,0,0,0,105,49,24,6,9,15,6.17,1,0,2,0,157,2,25
garlajo01,2005,1,CHA,AL,18,10,32,32,3,3,0,663,212,86,26,47,115,3.5,3,2,7,0,901,0,92
buehrma01,2005,1,CHA,AL,16,8,33,33,3,1,0,710,240,82,20,40,149,3.12,4,2,4,2,971,0,99
foulkke01,2005,1,BOS,AL,5,5,43,0,0,0,15,137,53,30,8,18,34,5.91,1,0,5,0,210,37,30
martipe02,2005,1,NYN,NL,15,8,31,31,4,1,0,651,159,68,19,47,208,2.82,3,4,4,0,843,0,69
urbinug01,2005,1,DET,AL,1,3,25,0,0,0,9,82,21,8,4,14,31,2.63,2,1,1,0,116,14,9
urbinug01,2005,2,PHI,NL,4,3,56,0,0,0,1,157,35,24,8,25,66,4.13,2,0,0,0,214,8,25
wakefti01,2005,1,BOS,AL,16,12,33,33,3,0,0,676,210,104,35,68,151,4.15,4,8,11,0,943,0,113
fossuca01,2005,1,TBA,AL,8,12,36,25,0,0,0,488,170,89,21,60,128,4.92,3,8,18,1,725,1,100
kimsu01,2005,1,WAS,NL,1,2,12,2,0,0,0,88,41,20,3,8,17,6.14,2,1,2,0,135,3,20
lowede01,2005,1,LAN,NL,12,15,35,35,2,2,0,666,223,89,28,55,146,3.61,1,3,5,2,934,0,113
kimsu01,2005,2,COL,NL,5,1,12,8,1,1,0,160,56,25,7,13,38,4.22,0,3,1,0,228,0,26
hermadu01,2005,1,CHA,AL,2,4,57,0,0,0,34,172,46,13,4,17,33,2.04,4,3,1,0,228,45,17
betanra01,2005,1,CLE,AL,4,3,54,0,0,0,1,203,57,21,5,17,73,2.79,2,0,0,0,272,12,23
castifr01,2005,1,FLO,NL,0,1,1,1,0,0,0,13,4,5,0,5,4,10.38,0,0,0,0,22,0,5
ponsosi01,2005,1,BAL,AL,7,11,23,23,1,0,0,391,177,90,16,48,68,6.21,1,10,3,0,595,0,97
ryanbj01,2005,1,BAL,AL,1,4,69,0,0,0,36,211,54,19,4,26,100,2.43,2,5,2,0,290,61,20
rileyma01,2005,1,TEX,AL,1,0,7,0,0,0,0,38,16,14,2,10,4,9.95,0,1,1,1,62,0,14
parrijo01,2005,1,BAL,AL,1,0,14,0,0,0,0,52,19,6,1,17,25,3.12,1,6,0,0,86,2,6
lopezro01,2005,1,BAL,AL,15,12,35,35,0,0,0,628,232,114,28,63,118,4.9,1,5,7,1,918,0,126
juliojo01,2005,1,BAL,AL,3,5,67,0,0,0,0,215,76,47,14,24,58,5.9,4,10,2,0,313,19,50
johnsja02,2005,1,DET,AL,8,13,33,33,1,0,0,630,233,106,23,49,93,4.54,4,17,6,0,888,0,117
groombu01,2005,2,ARI,NL,0,1,23,0,0,0,1,46,19,8,2,5,7,4.7,1,0,0,0,70,5,8
groombu01,2005,1,NYA,AL,1,0,24,0,0,0,0,77,32,14,3,7,13,4.91,2,0,3,0,116,8,14
drisktr01,2005,1,HOU,NL,0,0,1,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,4,1,0
ericksc01,2005,1,LAN,NL,1,4,19,8,0,0,0,166,62,37,12,25,15,6.02,0,1,4,0,249,6,37
douglse01,2005,1,DET,AL,5,5,18,16,0,0,0,262,92,54,13,33,55,5.56,2,2,2,0,374,1,57
bedarer01,2005,1,BAL,AL,6,8,24,24,0,0,0,425,139,63,10,57,125,4,1,4,5,1,606,0,66
bauerri01,2005,1,BAL,AL,0,0,5,0,0,0,0,25,13,9,2,4,5,9.72,0,0,0,0,40,2,9
wheelda01,2005,1,HOU,NL,2,3,71,0,0,0,3,220,53,18,7,19,69,2.21,3,0,3,0,288,20,18
remlimi01,2005,2,BOS,AL,0,0,8,0,0,0,0,20,15,11,2,5,5,14.85,0,2,0,0,41,2,14
remlimi01,2005,1,CHN,NL,0,3,35,0,0,0,0,99,31,18,5,12,30,4.91,2,0,2,0,141,7,19
smoltjo01,2005,1,ATL,NL,14,7,33,33,3,1,0,689,210,78,18,53,169,3.06,7,2,1,1,931,0,83
millwke01,2005,1,CLE,AL,9,11,30,30,1,0,0,576,182,61,20,52,146,2.86,0,2,4,0,799,0,72
ramirho01,2005,1,ATL,NL,11,9,33,32,1,1,0,607,214,104,31,67,80,4.63,4,4,2,1,847,0,108
marquja01,2005,1,SLN,NL,13,14,33,32,3,1,0,621,206,95,29,69,100,4.13,2,10,5,3,868,0,110
maddugr01,2005,1,CHN,NL,13,15,35,35,3,0,0,675,239,106,29,36,136,4.24,4,8,7,0,936,0,112
ligteke01,2005,1,ARI,NL,0,0,7,0,0,0,0,29,16,15,4,4,5,13.97,0,0,0,0,48,2,15
hammoch01,2005,1,SDN,NL,5,1,55,0,0,0,0,176,51,25,9,14,34,3.84,0,0,2,0,242,17,25
gryboke01,2005,1,ATL,NL,0,0,31,0,0,0,0,64,24,7,0,12,8,2.95,3,1,2,0,99,7,10
mantema01,2005,1,BOS,AL,1,0,34,0,0,0,0,79,23,19,1,24,22,6.49,1,5,5,0,125,5,20
myersmi01,2005,1,BOS,AL,3,1,65,0,0,0,0,112,30,13,3,13,21,3.13,2,0,2,0,151,11,14
pattejo02,2005,1,WAS,NL,9,7,31,31,2,1,0,595,172,69,19,65,185,3.13,11,9,5,1,817,0,71
schilcu01,2005,1,BOS,AL,8,8,32,11,0,0,9,280,121,59,12,22,87,5.69,0,1,3,1,418,21,59
fostejo01,2005,1,ATL,NL,4,2,62,0,0,0,1,104,27,16,3,19,32,4.15,0,1,2,0,150,9,17
glavito02,2005,1,NYN,NL,13,13,33,33,2,1,0,634,227,83,12,61,105,3.53,5,1,3,0,901,0,88
gryboke01,2005,2,TEX,AL,1,1,11,0,0,0,0,29,17,12,1,8,2,11.17,2,1,1,0,55,2,15
koplomi01,2005,1,ARI,NL,2,1,44,0,0,0,0,149,48,28,6,20,28,5.07,3,1,6,1,217,11,31
kimby01,2005,1,COL,NL,5,12,40,22,0,0,0,444,156,80,17,71,115,4.86,8,11,14,1,667,3,82
johnsra05,2005,1,NYA,AL,17,8,34,34,4,0,0,677,207,95,32,47,211,3.79,2,3,12,1,920,0,102
wisema01,2005,1,MIL,NL,4,4,49,0,0,0,1,193,37,24,6,25,62,3.36,5,1,3,1,262,11,25
anderbr02,2005,1,KCA,AL,1,2,6,6,0,0,0,92,39,23,7,4,17,6.75,1,0,0,1,133,0,24
batismi01,2005,1,TOR,AL,5,8,71,0,0,0,31,224,80,34,9,27,54,4.1,5,3,2,0,331,62,39
helliri01,2005,1,MIL,NL,3,1,15,7,0,0,0,147,39,13,2,18,42,2.39,1,1,2,0,199,2,13
washbja01,2005,1,LAA,AL,8,8,29,29,1,1,0,532,184,63,19,51,94,3.2,0,2,8,0,740,0,66
weberbe01,2005,1,CIN,NL,0,0,10,0,0,0,0,37,20,11,0,9,8,8.03,1,0,1,0,66,3,11
schoesc01,2005,1,TOR,AL,3,4,80,0,0,0,1,171,54,21,2,25,43,3.32,5,2,4,0,250,15,23
seleaa01,2005,1,SEA,AL,6,12,21,21,1,1,0,348,147,73,18,41,53,5.66,2,2,5,0,523,0,76
shielsc01,2005,1,LAA,AL,10,11,78,0,0,0,7,275,66,28,5,37,98,2.75,2,12,2,0,375,21,33
ortizra01,2005,1,CIN,NL,9,11,30,30,1,0,0,514,206,102,34,51,96,5.36,1,4,7,1,755,0,110
percitr01,2005,1,DET,AL,1,3,26,0,0,0,8,75,19,16,7,11,20,5.76,3,0,2,0,107,23,16
levinal01,2005,1,SFN,NL,0,0,9,0,0,0,0,31,16,11,2,4,4,9.58,1,0,0,0,51,4,11
